0.5	18226651.31	13685882.03	1572230.45	2968538.77	0.0	0.9382392438444572	0.02829253646264604	3.0	3.0	26.288806915283203
0.55	18262207.97	13685964.35	1810649.04	2765594.57	0.0	0.9425836080490294	0.03259512179722698	3.0	3.0	26.444841384887695
0.75	18461727.81	13686481.46	2904063.77	1871182.55	0.0	0.9624069836941326	0.05218843916374285	3.0	3.0	27.76709008216858
0.65	18352685.5	13686274.11	2316852.61	2349558.73	0.0	0.9518048052208776	0.041696922504297164	3.0	3.0	27.785078287124634
0.85	18589356.22	13686257.56	3662605.66	1239434.26	1058.71	0.9755329873882879	0.06530575829031537	3.0	3.0	28.478248119354248
0.7	18405348.85	13686415.15	2599051.27	2119882.45	0.0	0.9569397187425966	0.04677085089458538	3.0	3.0	28.7448468208313
0.6	18304855.57	13686125.68	2049985.0	2568744.9	0.0	0.9469543747397884	0.036903559908525695	3.0	3.0	29.139623165130615
0.9	18671721.6	13685939.51	4062615.34	897581.6	25585.1	0.9824645015107137	0.07230421513218396	3.0	3.0	29.781007766723633
0.95	18765472.92	13685661.51	4501526.46	533304.84	44980.12	0.9899080543821644	0.0798011821507935	3.0	3.0	30.288771629333496
0.8	18522196.79	13686363.57	3260599.62	1575233.61	0.0	0.9686294905415491	0.058395628723510805	3.0	3.0	30.90669059753418
0.55	18554380.38	17257749.25	301981.19	994649.88	0.0	0.9887905996106919	0.0028583904963141132	4.0	4.0	50.829023599624634
0.9	18786550.71	17256434.77	1032779.01	497336.9	0.0	0.99495907134775	0.009264046569309242	4.0	4.0	52.11872148513794
0.6	18574034.99	17257596.77	336342.66	980095.49	0.0	0.9891071886801335	0.0032000343915577698	4.0	4.0	54.24912095069885
0.65	18595787.23	17257575.86	406934.08	931277.24	0.0	0.9897064387694549	0.0038169258095931582	4.0	4.0	54.561748027801514
0.75	18650023.96	17257296.35	611542.97	781184.58	0.0	0.9914401732529633	0.0056000994167360145	4.0	4.0	56.183074951171875
0.5	18536959.28	17257885.2	274637.73	1004436.3	0.0	0.9885271218379453	0.0025739651845358533	4.0	4.0	56.352301597595215
0.95	18856486.5	17256085.69	1306394.5	276868.08	17138.16	0.9971801837582	0.011522887692706532	4.0	4.0	57.157960176467896
0.7	18620133.49	17257531.97	492681.17	869920.29	0.0	0.990426537345388	0.004555882963600019	4.0	4.0	57.20311641693115
0.8	18686369.35	17256956.26	717518.95	711894.08	0.0	0.9923610467515953	0.0065655436686115065	4.0	4.0	59.69226098060608
0.85	18730115.61	17256670.93	855472.17	617972.43	0.0	0.9935050288685239	0.0077557366544567215	4.0	4.0	60.38404655456543
