20911167.53046386	1.730203628540039
20727859.695920624	5.7540717124938965
20653474.000314873	8.150956630706787
26719672.383534323	10.44509744644165
20994887.55404129	13.868239402770996
30772396.265668556	15.619478940963745
28139888.468266606	18.253674030303955
44839730.875852644	23.556719541549683
20911167.526818447	24.61009454727173
31198017.63016351	26.374128818511963
28507436.776034955	28.893741607666016
45363434.75713293	31.83613681793213
32985714.751239397	36.7976176738739
48478132.23904642	39.68425369262695
47435050.05137757	41.41238236427307
72500643.49352893	41.33118796348572
20998180.2679746	47.667802572250366
20856624.10709529	48.37671256065369
20785440.883428987	46.58748745918274
26970506.751698557	49.059329986572266
21076154.925452065	51.99088215827942
30772396.265668556	53.82925605773926
28387778.61859019	56.412925004959106
44839730.875852644	58.59115171432495
20998180.2679746	61.09305691719055
31198017.63016351	64.17684483528137
28769351.07601344	67.66286945343018
45363434.75713293	1.6523401737213135
32985714.7512394	6.195232391357422
48478132.23904642	8.03305459022522
47435050.05137757	10.494740962982178
72500643.49352893	12.585724830627441
21149822.461522195	15.785706996917725
21030719.2268628	19.44247555732727
20961987.715835962	23.139606714248657
27210351.740411997	24.600022792816162
21228520.677413017	28.3386549949646
29709291.19630999	29.117080450057983
28596602.663525693	32.93262505531311
45318035.35840594	34.045589208602905
21149822.461522195	37.1735622882843
31285276.763952162	41.03917479515076
28965576.125016894	41.08611702919006
45518688.18354596	45.81626772880554
33043319.658452753	47.61562752723694
48551007.17403687	45.96476626396179
47573109.81140168	49.648518562316895
72500643.49352893	50.21927237510681
29191739.897078633	59.56134748458862
29191739.897078633	57.059932231903076
29191739.89707863	61.35580825805664
29191739.897078626	1.907792091369629
27820189.678134535	3.5753633975982666
31924578.099436596	6.921713829040527
30736863.117724076	8.919883728027344
45318035.35840594	11.527666091918945
27775616.89444458	9.920020818710327
32367847.38764764	11.596673488616943
31180075.589282796	16.167457342147827
45781547.43036692	13.763866901397705
34129793.555599935	20.405789375305176
49223767.09636067	17.011459589004517
47826457.391545385	18.416061639785767
72500643.49352893	20.376024961471558
20911167.52681845	27.51149272918701
20727859.695920624	27.810221910476685
20653474.00031487	32.47388505935669
26719672.383534323	27.182720184326172
20994887.554041293	29.73450231552124
30772396.265668556	29.998865604400635
28139888.468266606	29.840737104415894
44839730.875852644	31.511345386505127
20911167.52681845	36.394984006881714
31198017.63016351	38.056217193603516
28507436.776034955	37.78336453437805
45363434.75713293	37.7515971660614
32985714.7512394	39.35678195953369
48478132.23904642	43.895663261413574
47435050.05137757	53.5866641998291
72500643.49352893	56.81920576095581
30608363.479736533	1.826937198638916
30772396.265668556	3.6820123195648193
30608363.470491234	5.131302118301392
30703780.280422278	6.416976690292358
30772396.265668556	8.345931768417358
30772396.265668556	10.961148262023926
30761741.426097814	12.034761428833008
44839730.875852644	14.137845754623413
30608363.470491234	13.99842381477356
31198017.63016351	15.582724809646606
30608363.470491234	16.735799551010132
45363434.75713293	17.785810947418213
32985714.751239397	19.167689085006714
48478132.23904642	20.711057901382446
47435050.05137757	22.192246675491333
72500643.49352893	24.071802854537964
31285276.76395216	26.808374643325806
31285276.763952162	27.316441297531128
31281821.94434201	30.56467580795288
31387434.153766878	33.406657457351685
31441539.454316594	32.879939794540405
31441539.4543166	34.081162214279175
31427717.86985338	1.7601821422576904
45773073.432541646	3.2529959678649902
31285276.763952162	4.8542234897613525
31285276.76395216	6.562001466751099
31281821.94434201	11.000420808792114
45518688.18354596	13.044152975082397
33043319.658452753	10.926828384399414
48551007.17403687	15.91947078704834
47573109.81140168	16.339558124542236
72500643.49352893	18.217554330825806
72500643.49352893	16.58071994781494
72500643.49352893	17.073314428329468
72500643.49352893	19.81373381614685
72500643.49352893	20.65085768699646
72500643.49352893	28.318017721176147
72500643.49352893	32.44334387779236
72500643.49352893	32.50661563873291
72500643.49352893	38.88645911216736
72500643.49352893	34.91354727745056
72500643.49352893	44.58463740348816
72500643.49352893	43.95411443710327
72500643.49352893	40.30117416381836
72500643.49352893	40.196842193603516
72500643.49352893	48.681034326553345
72500643.49352893	53.97459530830383
72500643.49352893	46.05180597305298
